Postcode,Positional_quality_indicator,Eastings,Northings,Latitude,Longitude,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,County,Census_Code,Hectares
CB244RZ,10,536180,268424,52.29707,-0.0044642,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244SA,10,536149,268664,52.299234,-0.004821561,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244SB,10,533940,268155,52.295203,-0.037397583,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SD,10,532734,267839,52.292656,-0.055195008,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SE,10,534407,267646,52.290516,-0.030756996,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SF,10,534098,268100,52.29467,-0.035104106,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SG,10,533986,268143,52.295084,-0.036728261,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SH,10,533985,268183,52.295443,-0.036727021,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SJ,10,533897,268338,52.296858,-0.037955036,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SL,10,533546,268437,52.297832,-0.043059628,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SN,10,533831,268473,52.298087,-0.038868655,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SP,10,533702,268436,52.297786,-0.040773839,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SQ,10,533772,268200,52.295648,-0.039841627,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SR,10,533360,268909,52.302118,-0.045598735,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SS,10,533040,268857,52.301729,-0.050309348,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244ST,10,532835,268104,52.295013,-0.05361062,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SU,10,533120,267977,52.293803,-0.049484316,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SW,10,533704,268560,52.298899,-0.040695349,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SY,10,533890,268528,52.298566,-0.037982161,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244SZ,10,533874,268148,52.295156,-0.038367535,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244TA,10,533725,268315,52.296693,-0.040484768,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244TE,10,533762,268580,52.299065,-0.039837401,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244TF,10,533863,268410,52.297513,-0.038424708,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244TG,10,533826,268344,52.296929,-0.038993138,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB244TR,10,535941,268629,52.298971,-0.007883957,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244TT,10,535837,268731,52.299913,-0.009366988,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244UG,10,535847,265915,52.274609,-0.010354462,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244UL,10,535920,265924,52.274672,-0.0092816,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244UQ,10,535995,265775,52.273315,-0.00824309,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244WX,10,536176,268943,52.301734,-0.004313156,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244WZ,10,536176,268943,52.301734,-0.004313156,E92000001,E19000001,E18000006,E10000003,E07000012,E05002816,Cambridgeshire,E10000003,305400.769
CB244YP,10,533856,268323,52.296733,-0.038561834,E92000001,E19000001,E18000006,E10000003,E07000012,E05002814,Cambridgeshire,E10000003,305400.769
CB245AA,10,537601,270539,52.315718,0.017223262,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245AB,10,541229,269834,52.308464,0.070114265,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245AD,10,540397,270381,52.313592,0.058147095,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245AE,10,539844,270257,52.312619,0.049988958,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245AF,10,540942,270866,52.31781,0.066339387,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245AG,10,541854,271401,52.322381,0.079935235,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245AH,10,540251,270220,52.312182,0.055939788,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245ER,10,540382,270569,52.315285,0.058005567,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245ES,10,540290,270240,52.312352,0.056519815,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245ET,10,540121,270071,52.310877,0.053972148,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245EU,10,539900,270155,52.311688,0.050767503,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245EX,10,539954,270183,52.311926,0.051570711,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245EY,10,539152,269764,52.308365,0.039641162,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245EZ,10,540001,270238,52.312408,0.052282537,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245GB,10,540310,270270,52.312617,0.056825491,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245GD,10,540127,270169,52.311756,0.054100866,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245GE,10,540192,270229,52.312278,0.055078658,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245GR,10,537772,269263,52.304211,0.019208357,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245GX,10,540177,270334,52.313226,0.054902472,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HA,10,539833,270489,52.314706,0.049924028,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HB,10,539877,270004,52.310337,0.05036765,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HD,10,540266,269659,52.307138,0.055926093,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HE,10,540457,269599,52.30655,0.058700609,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HF,10,540108,269882,52.309182,0.053702983,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HG,10,540013,269307,52.30404,0.052071545,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HH,10,540156,268974,52.301012,0.054028905,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HJ,10,540462,268505,52.29672,0.058317973,E92000001,E19000001,E18000006,E10000003,E07000012,E05002809,Cambridgeshire,E10000003,305400.769
CB245HL,10,539897,270232,52.31238,0.050755507,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HN,10,540344,270299,52.312868,0.057335981,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HP,10,540382,270418,52.313928,0.057942627,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HQ,10,540004,268967,52.300988,0.051798399,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HS,10,540611,270498,52.314588,0.061333037,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HT,10,540538,270481,52.314454,0.060255788,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HW,10,540862,270612,52.315548,0.065060284,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HX,10,540721,270527,52.31482,0.062957714,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HY,10,540889,270630,52.315703,0.065463632,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245HZ,10,541240,270332,52.312935,0.070484299,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JA,10,540777,270334,52.313072,0.063697987,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JB,10,540846,270170,52.311581,0.064640889,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JD,10,541021,270025,52.310233,0.067145443,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JE,10,540672,269969,52.30982,0.062006349,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JF,10,540868,269407,52.30472,0.064644359,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JG,10,540854,269851,52.308713,0.064624778,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JH,10,540766,270627,52.315707,0.063659199,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JJ,10,540787,270754,52.316843,0.064020154,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JL,10,541251,270796,52.317101,0.070840158,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JN,10,542858,272312,52.330306,0.095042514,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JP,10,540881,269221,52.303046,0.064757135,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JQ,10,540804,269580,52.306291,0.063778641,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JS,10,540283,270017,52.31035,0.056324333,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JT,10,540340,269797,52.308359,0.057068209,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JU,10,540252,269848,52.30884,0.055799568,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JW,10,541403,272468,52.332084,0.073770951,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JX,10,540391,269962,52.309829,0.057884507,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JY,10,540429,269949,52.309702,0.058436096,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245JZ,10,540859,270264,52.312422,0.06487076,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LA,10,540492,269888,52.309138,0.059334114,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LB,10,540612,270332,52.313096,0.061278393,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LD,10,540586,270081,52.310848,0.060792496,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LE,10,540429,270075,52.310834,0.05848862,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LF,10,540664,270197,52.31187,0.061984291,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LG,10,540699,270329,52.313047,0.062552486,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LH,10,540508,270672,52.316178,0.059895689,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LJ,10,540353,270520,52.314852,0.057560009,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LL,10,540420,270672,52.3162,0.058605591,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LN,10,540349,270485,52.314538,0.057486784,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LP,10,540065,270945,52.318744,0.053514761,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LQ,10,540416,270562,52.315213,0.058501085,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LR,10,540377,270747,52.316885,0.058006467,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LS,10,540470,270850,52.317787,0.059412853,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LT,10,540788,272632,52.333715,0.064820371,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LU,10,537397,270087,52.311708,0.014048143,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LW,10,540303,270510,52.314775,0.056822854,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LX,10,537425,270142,52.312196,0.014481038,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LY,10,537456,270118,52.311972,0.014925682,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245LZ,10,537484,270183,52.312549,0.01536267,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NA,10,537510,270227,52.312938,0.015761777,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NB,10,537504,270613,52.316408,0.015831415,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245ND,10,537483,270653,52.316772,0.015539872,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NE,10,537902,270753,52.317566,0.021723674,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NF,10,537718,270717,52.317288,0.019011325,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NG,10,537519,270672,52.316934,0.016075419,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NH,10,537290,270740,52.317602,0.012745806,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NJ,10,537093,270559,52.316025,0.009783881,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NL,10,536885,270060,52.311594,0.00653167,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NN,10,537202,270573,52.316124,0.011387588,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NP,10,537001,270528,52.315769,0.008422495,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NQ,10,537485,270440,52.314858,0.015482236,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NR,10,536940,270473,52.315291,0.007505838,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NS,10,537396,270902,52.319031,0.014365983,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NT,10,536475,271298,52.322819,0.001023138,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NU,10,537865,270767,52.317701,0.021186949,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NW,10,537200,270437,52.314902,0.011302861,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NX,10,537300,270836,52.318462,0.012931561,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NY,10,538082,270804,52.317979,0.024383563,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245NZ,10,537249,270428,52.314809,0.012017543,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PA,10,537366,270374,52.314295,0.013710757,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PB,10,537573,270367,52.31418,0.01674251,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PD,10,537886,270493,52.315234,0.02138264,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PE,10,538129,270421,52.314526,0.024915539,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PF,10,538873,270237,52.312685,0.035746622,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PG,10,537680,270379,52.314261,0.018316026,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PH,10,537555,270058,52.311408,0.01635244,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PJ,10,537279,270056,52.311459,0.012305731,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PL,10,537566,269909,52.310067,0.016452843,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PN,10,537606,270028,52.311126,0.017087794,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PP,10,537775,269577,52.307032,0.019380711,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PQ,10,537520,270103,52.311821,0.015857746,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PR,10,538330,269289,52.304305,0.027397381,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PS,10,537702,269955,52.310446,0.018465208,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PT,10,537764,269900,52.309936,0.019351553,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PU,10,537696,270131,52.312029,0.018449199,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PW,10,537660,269781,52.308893,0.017778444,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PX,10,537754,270167,52.312338,0.019314154,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PY,10,537952,270098,52.311668,0.022188431,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245PZ,10,537803,270261,52.31317,0.020070917,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245QA,10,537410,270318,52.313781,0.014332949,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245QB,10,537423,270366,52.314209,0.014543112,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245QD,10,537427,270263,52.313282,0.014559725,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245QE,10,537821,269378,52.305232,0.019973563,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245SB,10,537331,270446,52.31495,0.013227016,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245TX,10,537738,270794,52.317975,0.01933604,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245TY,10,537917,270252,52.313061,0.021738419,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245TZ,10,537885,270308,52.313572,0.02129224,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UA,10,537880,270343,52.313887,0.02123327,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UB,10,537277,270528,52.315701,0.01246879,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UH,10,540902,270122,52.311135,0.065441694,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UJ,10,540815,270209,52.311939,0.064202776,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UN,10,540272,270547,52.315115,0.056383813,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UR,10,540445,270322,52.313049,0.058826141,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UT,10,540498,270267,52.312542,0.059580135,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UU,10,540450,269817,52.308511,0.058688885,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245UX,10,540754,270066,52.31067,0.063248839,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245WE,10,537772,269263,52.304211,0.019208357,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245WF,10,540310,270270,52.312617,0.056825491,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245WH,10,537490,270520,52.315575,0.015588197,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245WU,10,540310,270270,52.312617,0.056825491,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245YR,10,540426,270519,52.314824,0.058629755,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB245YS,10,540418,270555,52.31515,0.058527487,E92000001,E19000001,E18000006,E10000003,E07000012,E05002824,Cambridgeshire,E10000003,305400.769
CB246AB,10,547953,262853,52.243979,0.16560669,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AD,10,548026,262688,52.242477,0.16660285,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AE,10,547628,263375,52.248756,0.16107808,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AF,10,548586,262089,52.236945,0.17453523,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AG,10,548612,262002,52.236156,0.17487747,E92000001,E19000001,E18000006,E10000003,E07000012,E05002821,Cambridgeshire,E10000003,305400.769
CB246AH,10,548049,262730,52.242848,0.16695784,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AJ,10,547624,262712,52.242801,0.16073009,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AL,10,547379,262421,52.240252,0.15701769,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AN,10,547523,262399,52.240016,0.15911542,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AQ,10,547885,262731,52.242901,0.16455813,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AT,10,547459,262165,52.237931,0.15807683,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AW,10,547512,262451,52.240486,0.15897713,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AY,10,547199,262282,52.239051,0.15432304,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246AZ,10,547503,262006,52.23649,0.15865138,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246BE,10,547192,262379,52.239925,0.15426281,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
CB246BG,10,548042,262572,52.241431,0.16678623,E92000001,E19000001,E18000006,E10000003,E07000012,E05002812,Cambridgeshire,E10000003,305400.769
